Resume_ID,Name,Skills,Experience (Years),Education,Certifications,Job Role,Recruiter Decision,Salary Expectation ($),Projects Count,AI Score (0-100),skills_list,skills_count,skills_lower,sentiment_score,sentiment_label,vader_compound,textblob_polarity,textblob_subjectivity,variant_type,skills_original,skills_variant,sentiment_score_variant,sentiment_label_variant,vader_compound_variant,textblob_polarity_variant,textblob_subjectivity_variant,sentiment_delta,sentiment_drift_flag,score_tfidf,score_bm25,rank_tfidf,percentile_tfidf,rank_bm25,percentile_bm25
12,Ralph Barrera,"Cybersecurity, Ethical Hacking, Networking",0,MBA,Google ML,Cybersecurity Analyst,Reject,62708.0,5,50.0,['Cybersecurity' 'Ethical Hacking' 'Networking'],3,"cybersecurity, ethical hacking, networking",0.38636000000000004,positive,0.5106,0.2,0.6,control,"Cybersecurity, Ethical Hacking, Networking","Cybersecurity, Ethical Hacking, Networking",0.38636000000000004,positive,0.5106,0.2,0.6,0.0,False,0.1116619772147351,1.479764033848722,511,0.5847058823529412,586,0.5305882352941177
12,Ralph Barrera,"Cybersecurity, Ethical Hacking, Networking",0,MBA,Google ML,Cybersecurity Analyst,Reject,62708.0,5,50.0,['Cybersecurity' 'Ethical Hacking' 'Networking'],3,"cybersecurity, ethical hacking, networking",0.38636000000000004,positive,0.5106,0.2,0.6,phrasing,"Cybersecurity, Ethical Hacking, Networking","cybersecurity expertise, ethical hacking skills, computer networking",0.38636000000000004,positive,0.5106,0.2,0.6,0.0,False,0.059604622876948885,2.8361691572752616,790,0.3807843137254902,430,0.6627450980392157
12,Ralph Barrera,"Cybersecurity, Ethical Hacking, Networking",0,MBA,Google ML,Cybersecurity Analyst,Reject,62708.0,5,50.0,['Cybersecurity' 'Ethical Hacking' 'Networking'],3,"cybersecurity, ethical hacking, networking",0.38636000000000004,positive,0.5106,0.2,0.6,abbreviation,"Cybersecurity, Ethical Hacking, Networking","Cyber Security, Ethical Hacking (CEH), Computer Networking",0.49448,positive,0.6908,0.2,0.6,0.10811999999999994,False,0.07256192261631987,3.336427744509451,684,0.463921568627451,342,0.7313725490196078
12,Ralph Barrera,"Cybersecurity, Ethical Hacking, Networking",0,MBA,Google ML,Cybersecurity Analyst,Reject,62708.0,5,50.0,['Cybersecurity' 'Ethical Hacking' 'Networking'],3,"cybersecurity, ethical hacking, networking",0.38636000000000004,positive,0.5106,0.2,0.6,word_order,"Cybersecurity, Ethical Hacking, Networking","Cybersecurity, Ethical Hacking, Networking",0.38636000000000004,positive,0.5106,0.2,0.6,0.0,False,0.1116619772147351,1.479764033848722,511,0.5847058823529412,586,0.5305882352941177
12,Ralph Barrera,"Cybersecurity, Ethical Hacking, Networking",0,MBA,Google ML,Cybersecurity Analyst,Reject,62708.0,5,50.0,['Cybersecurity' 'Ethical Hacking' 'Networking'],3,"cybersecurity, ethical hacking, networking",0.38636000000000004,positive,0.5106,0.2,0.6,placement,"Cybersecurity, Ethical Hacking, Networking","Areas of Expertise — Cybersecurity, Ethical Hacking, Networking.",0.38636000000000004,positive,0.5106,0.2,0.6,0.0,False,0.14819593836816286,3.6724818540400905,142,0.8886274509803922,232,0.8149019607843138
13,David Diaz,"Cybersecurity, Networking",0,M.Tech,Deep Learning Specialization,Cybersecurity Analyst,Hire,42077.0,9,65.0,['Cybersecurity' 'Networking'],2,"cybersecurity, networking",0.0,neutral,0.0,0.0,0.0,control,"Cybersecurity, Networking","Cybersecurity, Networking",0.0,neutral,0.0,0.0,0.0,0.0,False,0.0856954072434524,0.0,625,0.5,1153,0.04862745098039216
13,David Diaz,"Cybersecurity, Networking",0,M.Tech,Deep Learning Specialization,Cybersecurity Analyst,Hire,42077.0,9,65.0,['Cybersecurity' 'Networking'],2,"cybersecurity, networking",0.0,neutral,0.0,0.0,0.0,phrasing,"Cybersecurity, Networking","cybersecurity expertise, computer networking",0.0,neutral,0.0,0.0,0.0,0.0,False,0.04371357970652378,2.792310548703184,915,0.2780392156862745,433,0.6560784313725491
13,David Diaz,"Cybersecurity, Networking",0,M.Tech,Deep Learning Specialization,Cybersecurity Analyst,Hire,42077.0,9,65.0,['Cybersecurity' 'Networking'],2,"cybersecurity, networking",0.0,neutral,0.0,0.0,0.0,abbreviation,"Cybersecurity, Networking","InfoSec, Net Admin",0.0,neutral,0.0,0.0,0.0,0.0,False,0.0,0.0,1268,0.0035294117647058825,1153,0.04862745098039216
13,David Diaz,"Cybersecurity, Networking",0,M.Tech,Deep Learning Specialization,Cybersecurity Analyst,Hire,42077.0,9,65.0,['Cybersecurity' 'Networking'],2,"cybersecurity, networking",0.0,neutral,0.0,0.0,0.0,word_order,"Cybersecurity, Networking","Cybersecurity, Networking",0.0,neutral,0.0,0.0,0.0,0.0,False,0.0856954072434524,0.0,625,0.5,1153,0.04862745098039216
13,David Diaz,"Cybersecurity, Networking",0,M.Tech,Deep Learning Specialization,Cybersecurity Analyst,Hire,42077.0,9,65.0,['Cybersecurity' 'Networking'],2,"cybersecurity, networking",0.0,neutral,0.0,0.0,0.0,placement,"Cybersecurity, Networking","Areas of Expertise — Cybersecurity, Networking.",0.0,neutral,0.0,0.0,0.0,0.0,False,0.13328785123620268,2.9738665341348205,230,0.8196078431372549,407,0.6784313725490196
14,Caitlin Myers,"SQL, C++, Java",4,B.Sc,Deep Learning Specialization,Software Engineer,Hire,50410.0,10,100.0,['SQL' 'C++' 'Java'],3,"sql, c++, java",0.0,neutral,0.0,0.0,0.0,control,"SQL, C++, Java","SQL, C++, Java",0.0,neutral,0.0,0.0,0.0,0.0,False,0.06714105588083441,2.1663214502995336,443,0.5824034334763949,320,0.7163090128755365
14,Caitlin Myers,"SQL, C++, Java",4,B.Sc,Deep Learning Specialization,Software Engineer,Hire,50410.0,10,100.0,['SQL' 'C++' 'Java'],3,"sql, c++, java",0.0,neutral,0.0,0.0,0.0,phrasing,"SQL, C++, Java","SQL querying, C++ programming, Java application development",0.0,neutral,0.0,0.0,0.0,0.0,False,0.0597498597752444,0.0,584,0.4978540772532189,846,0.13776824034334764
14,Caitlin Myers,"SQL, C++, Java",4,B.Sc,Deep Learning Specialization,Software Engineer,Hire,50410.0,10,100.0,['SQL' 'C++' 'Java'],3,"sql, c++, java",0.0,neutral,0.0,0.0,0.0,abbreviation,"SQL, C++, Java","SQL (Structured Query Language), C/C++, Java SE",0.0,neutral,0.0,0.0,0.0,0.0,False,0.019233855969217114,0.0,924,0.2055793991416309,846,0.13776824034334764
14,Caitlin Myers,"SQL, C++, Java",4,B.Sc,Deep Learning Specialization,Software Engineer,Hire,50410.0,10,100.0,['SQL' 'C++' 'Java'],3,"sql, c++, java",0.0,neutral,0.0,0.0,0.0,word_order,"SQL, C++, Java","SQL, Java, C++",0.0,neutral,0.0,0.0,0.0,0.0,False,0.06714105588083441,2.037491349056538,443,0.5824034334763949,402,0.6416309012875536
14,Caitlin Myers,"SQL, C++, Java",4,B.Sc,Deep Learning Specialization,Software Engineer,Hire,50410.0,10,100.0,['SQL' 'C++' 'Java'],3,"sql, c++, java",0.0,neutral,0.0,0.0,0.0,placement,"SQL, C++, Java","Technical Proficiencies: SQL, C++, Java.",0.0,neutral,0.0,0.0,0.1,0.0,False,0.02026995216029734,1.7859723054551286,894,0.2296137339055794,511,0.5605150214592275
15,Tammy Pineda,"Pytorch, NLP",0,M.Tech,Deep Learning Specialization,AI Researcher,Reject,96555.0,5,45.0,['Pytorch' 'NLP'],2,"pytorch, nlp",0.0,neutral,0.0,0.0,0.0,control,"Pytorch, NLP","Pytorch, NLP",0.0,neutral,0.0,0.0,0.0,0.0,False,0.06136874273837322,1.1306859732995007,879,0.3093385214007782,874,0.31089494163424125
15,Tammy Pineda,"Pytorch, NLP",0,M.Tech,Deep Learning Specialization,AI Researcher,Reject,96555.0,5,45.0,['Pytorch' 'NLP'],2,"pytorch, nlp",0.0,neutral,0.0,0.0,0.0,phrasing,"Pytorch, NLP","PyTorch framework, NLP techniques",0.0,neutral,0.0,0.0,0.0,0.0,False,0.02256706235049333,0.0,1170,0.08988326848249027,1154,0.05175097276264591
15,Tammy Pineda,"Pytorch, NLP",0,M.Tech,Deep Learning Specialization,AI Researcher,Reject,96555.0,5,45.0,['Pytorch' 'NLP'],2,"pytorch, nlp",0.0,neutral,0.0,0.0,0.0,abbreviation,"Pytorch, NLP","PT, Natural Language Processing",0.25672,positive,0.3612,0.1,0.4,0.25672,True,0.1339025153453611,3.853410080403265,110,0.9151750972762646,207,0.8385214007782101
15,Tammy Pineda,"Pytorch, NLP",0,M.Tech,Deep Learning Specialization,AI Researcher,Reject,96555.0,5,45.0,['Pytorch' 'NLP'],2,"pytorch, nlp",0.0,neutral,0.0,0.0,0.0,word_order,"Pytorch, NLP","NLP, Pytorch",0.0,neutral,0.0,0.0,0.0,0.0,False,0.06136874273837322,1.2493209688995754,879,0.3093385214007782,851,0.3299610894941634
15,Tammy Pineda,"Pytorch, NLP",0,M.Tech,Deep Learning Specialization,AI Researcher,Reject,96555.0,5,45.0,['Pytorch' 'NLP'],2,"pytorch, nlp",0.0,neutral,0.0,0.0,0.0,placement,"Pytorch, NLP","Core Competencies: Pytorch, NLP. Demonstrated expertise in each area.",0.0,neutral,0.0,0.0,0.0,0.0,False,0.0738697126580627,4.2481276103854935,737,0.42684824902723734,174,0.8642023346303502
16,Courtney Cook,"Cybersecurity, Networking",1,PhD,Google ML,Cybersecurity Analyst,Reject,51388.0,6,60.0,['Cybersecurity' 'Networking'],2,"cybersecurity, networking",0.0,neutral,0.0,0.0,0.0,control,"Cybersecurity, Networking","Cybersecurity, Networking",0.0,neutral,0.0,0.0,0.0,0.0,False,0.0856954072434524,0.0,625,0.5,1153,0.04862745098039216
16,Courtney Cook,"Cybersecurity, Networking",1,PhD,Google ML,Cybersecurity Analyst,Reject,51388.0,6,60.0,['Cybersecurity' 'Networking'],2,"cybersecurity, networking",0.0,neutral,0.0,0.0,0.0,phrasing,"Cybersecurity, Networking","cybersecurity expertise, computer networking",0.0,neutral,0.0,0.0,0.0,0.0,False,0.04371357970652378,2.792310548703184,915,0.2780392156862745,433,0.6560784313725491
16,Courtney Cook,"Cybersecurity, Networking",1,PhD,Google ML,Cybersecurity Analyst,Reject,51388.0,6,60.0,['Cybersecurity' 'Networking'],2,"cybersecurity, networking",0.0,neutral,0.0,0.0,0.0,abbreviation,"Cybersecurity, Networking","InfoSec, Computer Networking",0.0,neutral,0.0,0.0,0.0,0.0,False,0.0,0.0,1268,0.0035294117647058825,1153,0.04862745098039216
16,Courtney Cook,"Cybersecurity, Networking",1,PhD,Google ML,Cybersecurity Analyst,Reject,51388.0,6,60.0,['Cybersecurity' 'Networking'],2,"cybersecurity, networking",0.0,neutral,0.0,0.0,0.0,word_order,"Cybersecurity, Networking","Networking, Cybersecurity",0.0,neutral,0.0,0.0,0.0,0.0,False,0.0856954072434524,3.3998986013876693,625,0.5,302,0.7541176470588236
16,Courtney Cook,"Cybersecurity, Networking",1,PhD,Google ML,Cybersecurity Analyst,Reject,51388.0,6,60.0,['Cybersecurity' 'Networking'],2,"cybersecurity, networking",0.0,neutral,0.0,0.0,0.0,placement,"Cybersecurity, Networking","Areas of Expertise — Cybersecurity, Networking.",0.0,neutral,0.0,0.0,0.0,0.0,False,0.13328785123620268,2.9738665341348205,230,0.8196078431372549,407,0.6784313725490196
17,Megan Brown,"SQL, Python",10,PhD,,Data Scientist,Hire,115364.0,2,100.0,['SQL' 'Python'],2,"sql, python",0.0,neutral,0.0,0.0,0.0,control,"SQL, Python","SQL, Python",0.0,neutral,0.0,0.0,0.0,0.0,False,0.07096220163773756,1.2035264954140392,645,0.4843137254901961,812,0.35764705882352943
17,Megan Brown,"SQL, Python",10,PhD,,Data Scientist,Hire,115364.0,2,100.0,['SQL' 'Python'],2,"sql, python",0.0,neutral,0.0,0.0,0.0,phrasing,"SQL, Python","SQL database management, Python scripting",0.0,neutral,0.0,0.0,0.0,0.0,False,0.017856373418194536,0.0,1188,0.06862745098039216,1164,0.044313725490196076
17,Megan Brown,"SQL, Python",10,PhD,,Data Scientist,Hire,115364.0,2,100.0,['SQL' 'Python'],2,"sql, python",0.0,neutral,0.0,0.0,0.0,abbreviation,"SQL, Python","Structured Query Language, Py",0.0,neutral,0.0,0.0,0.0,0.0,False,0.0,0.0,1226,0.02,1164,0.044313725490196076
17,Megan Brown,"SQL, Python",10,PhD,,Data Scientist,Hire,115364.0,2,100.0,['SQL' 'Python'],2,"sql, python",0.0,neutral,0.0,0.0,0.0,word_order,"SQL, Python","SQL, Python",0.0,neutral,0.0,0.0,0.0,0.0,False,0.07096220163773756,1.2035264954140392,645,0.4843137254901961,812,0.35764705882352943
17,Megan Brown,"SQL, Python",10,PhD,,Data Scientist,Hire,115364.0,2,100.0,['SQL' 'Python'],2,"sql, python",0.0,neutral,0.0,0.0,0.0,placement,"SQL, Python","Core Competencies: SQL, Python. Demonstrated expertise in each area.",0.0,neutral,0.0,0.0,0.0,0.0,False,0.055762667582788895,2.84159714180678,813,0.36196078431372547,251,0.8019607843137255
18,Frances Davis Md,"Linux, Networking, Cybersecurity, Ethical Hacking",3,B.Tech,,Cybersecurity Analyst,Hire,66379.0,6,80.0,['Linux' 'Networking' 'Cybersecurity' 'Ethical Hacking'],4,"linux, networking, cybersecurity, ethical hacking",0.38636000000000004,positive,0.5106,0.2,0.6,control,"Linux, Networking, Cybersecurity, Ethical Hacking","Linux, Networking, Cybersecurity, Ethical Hacking",0.38636000000000004,positive,0.5106,0.2,0.6,0.0,False,0.12245684864728539,0.7381683200443483,309,0.6913725490196079,969,0.21098039215686273
18,Frances Davis Md,"Linux, Networking, Cybersecurity, Ethical Hacking",3,B.Tech,,Cybersecurity Analyst,Hire,66379.0,6,80.0,['Linux' 'Networking' 'Cybersecurity' 'Ethical Hacking'],4,"linux, networking, cybersecurity, ethical hacking",0.38636000000000004,positive,0.5106,0.2,0.6,phrasing,"Linux, Networking, Cybersecurity, Ethical Hacking","Linux administration, computer networking, cybersecurity expertise, ethical hacking skills",0.38636000000000004,positive,0.5106,0.2,0.6,0.0,False,0.13395446336123948,5.3904675219773,222,0.823921568627451,90,0.9294117647058824
18,Frances Davis Md,"Linux, Networking, Cybersecurity, Ethical Hacking",3,B.Tech,,Cybersecurity Analyst,Hire,66379.0,6,80.0,['Linux' 'Networking' 'Cybersecurity' 'Ethical Hacking'],4,"linux, networking, cybersecurity, ethical hacking",0.38636000000000004,positive,0.5106,0.2,0.6,abbreviation,"Linux, Networking, Cybersecurity, Ethical Hacking","GNU/Linux, Net Admin, Cyber Security, Ethical Hacking (CEH)",0.45448,positive,0.6908,0.1,0.3,0.06811999999999996,False,0.06439222881061149,3.1168025201072185,763,0.4015686274509804,368,0.7098039215686275
18,Frances Davis Md,"Linux, Networking, Cybersecurity, Ethical Hacking",3,B.Tech,,Cybersecurity Analyst,Hire,66379.0,6,80.0,['Linux' 'Networking' 'Cybersecurity' 'Ethical Hacking'],4,"linux, networking, cybersecurity, ethical hacking",0.38636000000000004,positive,0.5106,0.2,0.6,word_order,"Linux, Networking, Cybersecurity, Ethical Hacking","Linux, Ethical Hacking, Cybersecurity, Networking",0.38636000000000004,positive,0.5106,0.2,0.6,0.0,False,0.12245684864728539,1.3583869329215106,309,0.6913725490196079,620,0.4988235294117647
18,Frances Davis Md,"Linux, Networking, Cybersecurity, Ethical Hacking",3,B.Tech,,Cybersecurity Analyst,Hire,66379.0,6,80.0,['Linux' 'Networking' 'Cybersecurity' 'Ethical Hacking'],4,"linux, networking, cybersecurity, ethical hacking",0.38636000000000004,positive,0.5106,0.2,0.6,placement,"Linux, Networking, Cybersecurity, Ethical Hacking","Areas of Expertise — Linux, Networking, Cybersecurity, Ethical Hacking.",0.38636000000000004,positive,0.5106,0.2,0.6,0.0,False,0.15519426672138256,2.978668430998887,102,0.9137254901960784,401,0.6843137254901961
19,Jonathon Pineda,"SQL, Python, Deep Learning",3,MBA,,Data Scientist,Hire,112439.0,10,95.0,['SQL' 'Python' 'Deep Learning'],3,"sql, python, deep learning",0.0,neutral,0.0,0.0,0.4,control,"SQL, Python, Deep Learning","SQL, Python, Deep Learning",0.0,neutral,0.0,0.0,0.4,0.0,False,0.11454588590209847,2.7916569389282495,354,0.7109803921568627,262,0.7843137254901961
19,Jonathon Pineda,"SQL, Python, Deep Learning",3,MBA,,Data Scientist,Hire,112439.0,10,95.0,['SQL' 'Python' 'Deep Learning'],3,"sql, python, deep learning",0.0,neutral,0.0,0.0,0.4,phrasing,"SQL, Python, Deep Learning","SQL querying, Python scripting, deep learning methods",0.0,neutral,0.0,0.0,0.4,0.0,False,0.04237893208412924,0.7056324024930587,947,0.2580392156862745,1059,0.15450980392156863
19,Jonathon Pineda,"SQL, Python, Deep Learning",3,MBA,,Data Scientist,Hire,112439.0,10,95.0,['SQL' 'Python' 'Deep Learning'],3,"sql, python, deep learning",0.0,neutral,0.0,0.0,0.4,abbreviation,"SQL, Python, Deep Learning","Structured Query Language, Py, Deep Learning (DL)",0.0,neutral,0.0,0.0,0.4,0.0,False,0.023829046902846984,0.7056324024930587,1146,0.10196078431372549,1059,0.15450980392156863
19,Jonathon Pineda,"SQL, Python, Deep Learning",3,MBA,,Data Scientist,Hire,112439.0,10,95.0,['SQL' 'Python' 'Deep Learning'],3,"sql, python, deep learning",0.0,neutral,0.0,0.0,0.4,word_order,"SQL, Python, Deep Learning","SQL, Deep Learning, Python",0.0,neutral,0.0,0.0,0.4,0.0,False,0.11454588590209847,1.9803642755224822,354,0.7109803921568627,545,0.5635294117647058
19,Jonathon Pineda,"SQL, Python, Deep Learning",3,MBA,,Data Scientist,Hire,112439.0,10,95.0,['SQL' 'Python' 'Deep Learning'],3,"sql, python, deep learning",0.0,neutral,0.0,0.0,0.4,placement,"SQL, Python, Deep Learning","Skills & Expertise: SQL, Python, Deep Learning.",0.0,neutral,0.0,0.0,0.4,0.0,False,0.05755211679274839,2.2356899250230855,758,0.40352941176470586,472,0.6278431372549019
20,Jennifer Collins,"Machine Learning, SQL, Python",10,B.Tech,Deep Learning Specialization,Data Scientist,Hire,53167.0,9,100.0,['Machine Learning' 'SQL' 'Python'],3,"machine learning, sql, python",0.0,neutral,0.0,0.0,0.0,control,"Machine Learning, SQL, Python","Machine Learning, SQL, Python",0.0,neutral,0.0,0.0,0.0,0.0,False,0.11343591318348323,1.9803642755224822,386,0.6756862745098039,545,0.5635294117647058
20,Jennifer Collins,"Machine Learning, SQL, Python",10,B.Tech,Deep Learning Specialization,Data Scientist,Hire,53167.0,9,100.0,['Machine Learning' 'SQL' 'Python'],3,"machine learning, sql, python",0.0,neutral,0.0,0.0,0.0,phrasing,"Machine Learning, SQL, Python","machine learning techniques, SQL querying, Python programming",0.0,neutral,0.0,0.0,0.0,0.0,False,0.043705662791920015,0.7056324024930587,930,0.27058823529411763,1059,0.15450980392156863
20,Jennifer Collins,"Machine Learning, SQL, Python",10,B.Tech,Deep Learning Specialization,Data Scientist,Hire,53167.0,9,100.0,['Machine Learning' 'SQL' 'Python'],3,"machine learning, sql, python",0.0,neutral,0.0,0.0,0.0,abbreviation,"Machine Learning, SQL, Python","ML, Structured Query Language, Py",0.0,neutral,0.0,0.0,0.0,0.0,False,0.0,0.0,1226,0.02,1164,0.044313725490196076
20,Jennifer Collins,"Machine Learning, SQL, Python",10,B.Tech,Deep Learning Specialization,Data Scientist,Hire,53167.0,9,100.0,['Machine Learning' 'SQL' 'Python'],3,"machine learning, sql, python",0.0,neutral,0.0,0.0,0.0,word_order,"Machine Learning, SQL, Python","Python, Machine Learning, SQL",0.0,neutral,0.0,0.0,0.0,0.0,False,0.11343591318348323,1.882914695115963,386,0.6756862745098039,606,0.5121568627450981
20,Jennifer Collins,"Machine Learning, SQL, Python",10,B.Tech,Deep Learning Specialization,Data Scientist,Hire,53167.0,9,100.0,['Machine Learning' 'SQL' 'Python'],3,"machine learning, sql, python",0.0,neutral,0.0,0.0,0.0,placement,"Machine Learning, SQL, Python","Areas of Expertise — Machine Learning, SQL, Python.",0.0,neutral,0.0,0.0,0.0,0.0,False,0.04446371804823588,1.4872392606228344,915,0.2807843137254902,748,0.4137254901960784
21,Nichole Welch,"SQL, Java, C++, React",5,B.Sc,,Software Engineer,Hire,57546.0,4,90.0,['SQL' 'Java' 'C++' 'React'],4,"sql, java, c++, react",0.0,neutral,0.0,0.0,0.0,control,"SQL, Java, C++, React","SQL, Java, C++, React",0.0,neutral,0.0,0.0,0.0,0.0,False,0.08589736081582439,2.790308995900068,85,0.8407725321888412,148,0.8583690987124464
21,Nichole Welch,"SQL, Java, C++, React",5,B.Sc,,Software Engineer,Hire,57546.0,4,90.0,['SQL' 'Java' 'C++' 'React'],4,"sql, java, c++, react",0.0,neutral,0.0,0.0,0.0,phrasing,"SQL, Java, C++, React","SQL data retrieval, Java programming, C++ programming, React frontend",0.0,neutral,0.0,0.0,0.0,0.0,False,0.021513643923332527,0.0,882,0.24163090128755366,846,0.13776824034334764
21,Nichole Welch,"SQL, Java, C++, React",5,B.Sc,,Software Engineer,Hire,57546.0,4,90.0,['SQL' 'Java' 'C++' 'React'],4,"sql, java, c++, react",0.0,neutral,0.0,0.0,0.0,abbreviation,"SQL, Java, C++, React","Structured Query Language, Java SE, Cpp, ReactJS",0.0,neutral,0.0,0.0,0.0,0.0,False,0.006741855445792429,0.0,1141,0.019742489270386267,846,0.13776824034334764
21,Nichole Welch,"SQL, Java, C++, React",5,B.Sc,,Software Engineer,Hire,57546.0,4,90.0,['SQL' 'Java' 'C++' 'React'],4,"sql, java, c++, react",0.0,neutral,0.0,0.0,0.0,word_order,"SQL, Java, C++, React","C++, React, Java, SQL",0.0,neutral,0.0,0.0,0.0,0.0,False,0.08589736081582439,2.7809825128836057,85,0.8407725321888412,185,0.8197424892703863
21,Nichole Welch,"SQL, Java, C++, React",5,B.Sc,,Software Engineer,Hire,57546.0,4,90.0,['SQL' 'Java' 'C++' 'React'],4,"sql, java, c++, react",0.0,neutral,0.0,0.0,0.0,placement,"SQL, Java, C++, React","Areas of Expertise — SQL, Java, C++, React.",0.0,neutral,0.0,0.0,0.0,0.0,False,0.030150239840831088,2.014750587978847,762,0.3369098712446352,460,0.6047210300429184
22,Amber Davis,"Python, TensorFlow, Pytorch, NLP",6,B.Sc,Google ML,AI Researcher,Hire,106352.0,10,100.0,['Python' 'TensorFlow' 'Pytorch' 'NLP'],4,"python, tensorflow, pytorch, nlp",0.0,neutral,0.0,0.0,0.0,control,"Python, TensorFlow, Pytorch, NLP","Python, TensorFlow, Pytorch, NLP",0.0,neutral,0.0,0.0,0.0,0.0,False,0.0856889095145274,1.7151384877720603,352,0.6595330739299611,753,0.39455252918287936
22,Amber Davis,"Python, TensorFlow, Pytorch, NLP",6,B.Sc,Google ML,AI Researcher,Hire,106352.0,10,100.0,['Python' 'TensorFlow' 'Pytorch' 'NLP'],4,"python, tensorflow, pytorch, nlp",0.0,neutral,0.0,0.0,0.0,phrasing,"Python, TensorFlow, Pytorch, NLP","Python programming, TensorFlow library, PyTorch deep learning, NLP methods",0.0,neutral,0.0,0.0,0.4,0.0,False,0.2331470731476227,7.328921674900648,14,0.9883268482490273,13,0.988715953307393
